Unnamed: 0,text,Sentiment
158,"Jokowi: IKN Tak Hanya Bangun Infrastruktur, tapi SDM Mumpuni dan Harmoni Bhinneka Budaya https://t.co/C6KSwyxUw3",Netral
159,"@Tendy_KeyBass @damianpenyulep @LuckmanhHakim @NasDem Junjungan Lo ngobral IKN 190 tahun tuh jink , gak kaing2 Lo ??? 🤣",Netral
160,@pnsdaerahjelata Biaya IKN + pemilu,Netral
161,"Pilpres 2024 bisa kerusuhan kalau gibran tetap diloloskan MKMK, ada Noktah Hitam Demokrasi https://t.co/PP6VukSC7s Anwar Usman MKMK #TurunkanPakDhe Palestina Yaman Scarlett Mau VC Kevin Fuji Lawan 9 Siang Kaskus Bangun Menteri Hukum Partai Socmed Mundurlah Ketua MK Peach Alwi https://t.co/FcIRkBzLpW",Netral
162,@geloraco Mungkin pak jk juga pengen punya hak di ikn...,Netral
163,"Gak due konco omg i kesel terahan rasane, arep omg ng medsos isine galau2 tok, yo aku isin nk post galau2 wong awkamu baik2 saja tanpa aku.🥀",Negatif
164,Wah Mas Gibran senang karena tim TKN sudah terbentuk ia juga berpesan agar memastikan tim dermaga besar IKN bisa maju dan menang. Prabowo-Gibran untuk kemajuan bangsa Indonesia. #GibranCawapres   Kevin Palestina MKMK Spurs https://t.co/RbVpGNzhze,Netral
165,Peran Kemenkominfo hadirkan infrastruktur digital andal di IKN https://t.co/TCAC5HPI40,Netral
166,"Dalam kesempatan kali ini, Direktur Utama PLN, Darmawan Prasodjo memastikan komitmen perusahaan untuk menghadirkan kelistrikan yang andal berbasis pasokan ramah lingkungan untuk IKN Nusantara #AcceleratedRenewableEnergyDevelopment #PLNNewEnergy #WeAreTheNewEnergy",Netral
167,takpenah terpikir pon family i ade kanser. bila check tiba tiba breastcancer stage 4. khamis ni g ikn.,Netral
168,"Open investor mau jual seblak, geprek, bakso dan mie ayam di ikn",Netral
169,"Pasangan 08 dan keponakan adalah jaminan pak lurah utk investor IKN. Kira2 08 cuma satu periode, gabran 4 periode, sang pisang 2 periode, janestes 5 periode. Eh udh nyampe belum 190 tahun?",Netral
170,"Electrizen, PLN bersama Presiden RI Joko Widodo baru saja melaksanakan groundbreaking Pembangkit Listrik Tenaga Surya (PLTS) di Ibu Kota Negara Nusantara. #PLN #PLNUntukIndonesia #PLNSukseskanIKN #IKN #ListrikHijau #EnergiBaruTerbarukan #AcceleratingRenewableEnergy",Netral
171,Presiden Jokowi Tertawa Saat Tanya Jawab Soal IKN Dengan Peserta Rakernas LDII https://t.co/3gV69inxit,Netral
172,"Kapan ya Indonesia bisa jadi pengekspor beras terbesar di dunia?  Padahal Indonesia punya potensi yang besar banget, semoga setelah IKN jadi dan resmi pindah, Jawa benar-benar bisa di fungsikan semaksimal mungkin jadi lumbung padi baik bagi INA maupun dunia.",Netral
173,"@ClaireBearStory doa dl aja kak, syp tau nnti nct127 jd bintang tamuu peresmian ikn saat kerja sama dgn negara negara lain😭🙏🏻 ((ga mungkin si)) dah kak, nabung lagi kak nabung😭🙏🏻",Netral
174,"Berdasarkan laporan BPS, Kalimatan Timur jadi provinsi dengan TPK hotel bintang tertinggi nasional, yakni sebesar 60,48% atau naik 0,23 poin dari periode sama tahun lalu (yoy).   https://t.co/IinPHfwsnK  #IKN #KalimantanTimur #Bali #Hotel #Pariwisata #PembangunanIKN #Databoks https://t.co/JvpNsGWaWa",Netral
175,"@sukakejukraft Aku santai, mereka yang ga santai 😭🫵🏻 kalau misal ke bali mungkin masih bisa aku kejar, kalau jakarta tuh haduhhhh. Ga IKN aja sekalian 😭🫵🏻",Netral
176,"Ini wujud komitmen PLN dalam menyiapkan sistem kelistrikan yang andal berbasis pasokan ramah lingkungan untuk IKN Nusantara menjadi kota hijau, futuristik dan berkelanjutan.",Netral
177,"sumber energi bersih untuk IKN akan didukung teknologi pintar berbasis Artificial Intelligence (AI) yang paling mutakhir dan indah secara estetika, di mana jaringannya berada di bawah tanah sesuai dengan konsep green, smart, dan beautiful.",Positif
178,"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, https://t.co/PDYl2SG0f5",Positif
179,"andal berbasis pasokan ramah lingkungan untuk IKN Nusantara menjadi kota hijau, futuristik dan berkelanjutan.   #PLN #PLNUntukIndonesia #PLNSukseskanIKN #IKN #ListrikHijau #EnergiBaruTerbarukan #AcceleratingRenewableEnergy #AcceleratedRenewableEnergyDevelopment #PLNNewEnergy",Netral
180,"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN akan…. https://t.co/E6ljTJyMnK",Positif
181,"Bela Pontjo Sutowo di Kasus Hotel Sultan, Jusuf Kalla: Hak Guna Lahan di IKN 195 Tahun https://t.co/jy24qs2g6t",Netral
182,@topikindonesiaa IKN Nusantara mampu darati boeing 777 keren super canggih,Positif
183,@topikindonesiaa wow keren bandara IKN ni,Positif
184,Dukungan tokoh Kaltim berdampak positif pada percepatan pembangunan infrastruktur IKN Nusantara untuk menjadi kota modern bertaraf internasional. https://t.co/MwPCImJceI,Positif
185,Bandara IKN bise didarati Boeing 777 hingga Airbus A380 👏 https://t.co/RqLuLYoN8Y,Netral
186,"Go green, IKN Nusantara! PLTS 50 MW bakal jadi jawaban untuk kebutuhan listrik ramah lingkungan. Teruskan semangat berinovasi, semoga energi terbarukan semakin merata! #PLNsukseskanIKN https://t.co/ldKtkDroUN",Negatif
187,"@keuangannews_id coba umumkan ke publik, yg laku sudah brp persen tanah IKN. tp data valid jangan boong. tp dia mana bisa ga boong?",Netral
188,Bandara IKN ditargetkan selesai Desember 2024 https://t.co/WZeOrDD66X,Netral
189,@_MbakSri_ Gurkha sejak dulu jadi tentara bayaran,Netral
190,@charlestulis @theQonversation Sudah pernah kesana... Goblok dipelihara. Itu bandara Internasional Sepinggan dekat dan segaris dengan IKN. Bakal nambah hutang dan beban rakyat saja.,Netral
191,Bandara IKN bise didarati Boeing 777 hingga Airbus A380 📷 https://t.co/8n1Hzk0QHm,Netral
192,Bandara IKN bise didarati Boeing 777 hingga Airbus A380 📷 https://t.co/YiMN7MhgL8,Netral
193,"@lps_idic @biarnada @AhNayumi @Cahaiira @risaasaah @Adaireenn Nama desain pemenang juara 1 pada Sayembara Desain Arsitektur Gedung Kantor Lembaga Penjaminan Simpanan di IKN"" ialah : A. Arthadhyaksa ✓  Yuk ikutan juga iya!  @biarnada  @AhNayumi  @Cahaiira  @risaasaah  @Adaireenn   #AmanAdaLPS #LPSAmanAda3T #LPSGiveaway #LPSIndonesia""",Netral
194,"@lps_idic @biarnada @AhNayumi @Cahaiira @risaasaah @Adaireenn Nama desain pemenang juara 1 pada Sayembara Desain Arsitektur Gedung Kantor Lembaga Penjaminan Simpanan di IKN"" ialah : A. Arthadhyaksa ✓  Yuk ikutan juga iya! @biarnada  @AhNayumi  @Cahaiira  @risaasaah  @Adaireenn   #AmanAdaLPS #LPSAmanAda3T #LPSGiveaway #LPSIndonesia""",Netral
195,"@lps_idic @biarnada @AhNayumi @Cahaiira @risaasaah @Adaireenn Nama desain pemenang juara 1 pada Sayembara Desain Arsitektur Gedung Kantor Lembaga Penjaminan Simpanan di IKN"" ialah : A. Arthadhyaksa ✓   Yuk ikutan juga iya! @biarnada  @AhNayumi  @Cahaiira  @risaasaah  @Adaireenn   #AmanAdaLPS #LPSAmanAda3T #LPSGiveaway #LPSIndonesia""",Netral
196,"@lps_idic @AhNayumi @risaasaah @bbydianda @Adaireenn @iyaiyaryn Nama desain pemenang juara 1 pada Sayembara Desain Arsitektur Gedung Kantor Lembaga Penjaminan Simpanan di IKN"" ialah : A. Arthadhyaksa   Hai bestie. Yuk ikutan! @AhNayumi  @risaasaah  @bbydianda  @Adaireenn  @iyaiyaryn     #AmanAdaLPS #LPSAmanAda3T #LPSGiveaway #LPSIndonesia""",Netral
197,"@lps_idic @AhNayumi @risaasaah @bbydianda @Adaireenn @iyaiyaryn Nama desain pemenang juara 1 pada Sayembara Desain Arsitektur Gedung Kantor Lembaga Penjaminan Simpanan di IKN"" ialah : A. Arthadhyaksa   Hai bestie. Yuk ikutan! @AhNayumi   @risaasaah  @bbydianda  @Adaireenn  @iyaiyaryn   #AmanAdaLPS #LPSAmanAda3T #LPSGiveaway #LPSIndonesia""",Netral
198,"@lps_idic @AhNayumi @risaasaah @bbydianda @Adaireenn @iyaiyaryn Nama desain pemenang juara 1 pada Sayembara Desain Arsitektur Gedung Kantor Lembaga Penjaminan Simpanan di IKN"" ialah : A. Arthadhyaksa   Hai bestie. Yuk ikutan! @AhNayumi  @risaasaah  @bbydianda  @Adaireenn  @iyaiyaryn   #AmanAdaLPS #LPSAmanAda3T #LPSGiveaway #LPSIndonesia""",Netral
199,"@lps_idic @AhNayumi @risaasaah @bbydianda @Adaireenn @iyaiyaryn Nama desain pemenang juara 1 pada Sayembara Desain Arsitektur Gedung Kantor Lembaga Penjaminan Simpanan di IKN"" ialah : A. Arthadhyaksa   Hai bestie.  Yuk ikutan! @AhNayumi  @risaasaah  @bbydianda  @Adaireenn  @iyaiyaryn   #AmanAdaLPS #LPSAmanAda3T #LPSGiveaway #LPSIndonesia""",Netral
200,"@Yulia_NS79 Dan para kader PKS bertepuk tangan, menari riang gembira. Dan, IKN Nusantara nasibnya semakin gak jelas. Siapa pun pemenangnya, akan enggan meneruskannya, karena banyak masalah dan dana yang terlalu besar. Lantas, dimangkrakkan, diambil alih Hasyim. Paham?",Netral
201,"@Digil_ @sociotalker Ini kayaknya lebih ke ada masalah dgn BUMN ny sih, drpd ke IKN ny",Netral
202,"@aniesbaswedan SubhanaAlloh,semoga segera teratasi masalah kekurangan air,ni rezim kebanyakan gaya,yg kereta cepat,yg IKN,Mobil Listrik lah!! Lha wong rakyat si pembayar pajak buat ngegaji mereka² ko malah gK diperhatiin?!?urus hal yg sepele aja gK bisa mau macem²,timbul nya malah ngutang!!",Netral
203,"@Fahrihamzah jgn mentang2 dah sekolam suaranya jadi lain lg,  ikn diteruskan gk masalah, tp harus diaudit &amp  di rekonstruksi  anggarannya, biar gk ngebebanin apbn &amp  jg kedepan mesti ada skala prioritas dlm pembangunan, jgn cuma bangunan dan jalan2, manusia dan kesejahteraan perlu ditingkatkan",Netral
204,"@Fahrihamzah Pelanggaran etik MK saja tetap tidak diiyakan oleh seorang Fahri Hamzah, apalagi masalah IKN doang",Netral
205,"@Fahrihamzah Akui saja hei fahri, anda ini butuh supaya partai anda masuk parlemen klo deket sama kekuasaan, jdinya anda jilat2 tuh pantat kekuasaan yaa. Pdhal dulu paling jago kritik2 masalah IKN",Netral
206,"@Fahrihamzah Si pelanggar MK di aja di iyakan oleh Fahri Hamzah, apalagi masalah IKN",Netral
207,"@Fahrihamzah Dia yg nantang, dia pula yg melarikan masalah IKN ke copras capres, ruwet amat.",Netral
208,@TheArieAir Mungkin salah satunya adalah IKN bg gue liat pak jokowi ingin di kenang sebagai karena IKN adalah ujung monasnya kalo masalah infastrutur itu masih kalah seksi. Intinya keberlanjutan sih? Mungkin yg lain gak ngasih garansi 100 %  kalo melanjutkan programnya😂,Netral
209,"@Hilmi28 Zionis lokal pasti mengungkit masalah Papua, seakan hanya mrk yg peduli ke Papua...  Pdhl masalah kelaparan itu porsi pemerintah, malah sibuk bangun IKN.. T E R L A L U  Sprtnya yg komplen, yg 2019 memilih presiden yg saat ini, saya mah nggak, komplen ke presiden anda..",Netral
210,"Saya kadang bingung dengan Pak @jokowi. Beliau itu motivasinya apa membangun IKN? Yang akan menikmati Presiden berikutnya bukan beliau  Yang menghina dan memaki masalah IKN, ya pendukung presiden berikutnya  Wong kok atine jembare nemen tho? Meneng wae salah, obah tambah salah""""",Netral
211,@Fahrihamzah Yang bisa pecahin masalah hanya anies kayanya.. Ini sama kaya pulau reklamasi waktu itu..  Sangat menarik jika anies jadi presiden mau diapain ini IKN.  Calon lain ga menarik pasti yg udh2 sama aja,Netral
212,"@Fahrihamzah Harusnya jangan dana APBN tapi dana investor, yg jadi masalah investor ogah masuk, karena tahu banyak penyelewengan dan korup dalam ikn",Netral
213,"@Fahrihamzah Gak masalah, hambalang aja pelaku korupsinya udah dipenjara tetap dimangkrakkan biar jadi senjata politik. IKN apalagi, tujuannya korup, prosesnya korup, pelaksanaannya korup. Kita bikin mangkrak nanti dan jadikan candi untuk penjarakan semua rezim saat ini dan kroninya.",Netral
214,"@ErikMonokrom @RAPanutan @Fahrihamzah Hambalang dihentikan atas nama hukum. Kalau IKN jg punya byk masalah, bakal dihentikan sendiri atas nama hukum. Kenapa fahri ketakutan setengah mampus begini? Apa IKN ada indikasi korupsi? Apa doi terlibat kitu? Kalau ngga ada apa2 harusnya sih dia ngga perlu ketakutan begini",Netral
215,Ya gpp! Batalkan saja Gibran dan masalah selesai! Jng pikirkan kelanjutan IKN ! Orang banyak juga gak pikirkan! @jokowi  @gibran_tweet    Sdhlah lepaskan semua! Kenapa harus cari susah bila sdh bahagia?,Netral
216,"@AditBandit234 @GeiszChalifah Iya termasuk melanjutkan IKN, ga ada masalah buat dilanjutkan.",Netral
217,"@danielht2009 @Dennysiregar7 Yang lebih gede lagi gerindra masalah foot estate 2 hektar pohon abis footnya gagal uang pohonnya ke mana coba 😂😂 dan di kasus ini melibat kan banya kalangan mentri trus masalah ikn yang secara umum kita tau itu lahan milik prabowo dan kroninya 🤣 , trus masalah Alutsista",Netral
218,"Connie bukan pengamat kaleng-2 dia bahas masalah IKN dr segi keamanan, perang ukraina vs Rusia. Ulasan dia Gibran jd wapres bowo jg masuk akal, dia sendiri awalnya salut sm perjuangan bowo. Gmn sih ?! 🤦",Netral
219,"@jokowi Gini amat pemimpin negara, bukannya ngurus rakyat yg lagi kelaparan, menanggung harga bahan Poko yg melondak, kenaikan BBM dkk tp malah tp malah ngurusin IKN yg jelas2 SDH ada ulyg ngurus nya OTORITA, pulang pak , LG lama KLO ada masalah pasti ngeles, rakyat &amp  negara membutuhkan",Netral
220,"@Babamovic @Miduk17 Makanya, utk masalah IKN dan Food Estate, saya pribadi kurang setuju jg mengenaj proyek ini, krn rawan korupsi.  Perkuat dulu system monitoring pelaksanaan. Buat Program Pencegahan Korupsi, Krn saat ini system tdk berjalan baik, buktinya proyek BTS, bisa jebol.",Netral
221,"IKN Bukan Solusi Perbaiki Masalah Jakarta, Dosen Australia Ungkap Hal Sebaliknya https://t.co/s878OOa8BU",Netral
222,"@jogmfs Aku yo bingung e, meh bahas bab pemilu sek opo bahas perkoro IKN, masalah bab udan ra teko2.",Netral
223,"@PartaiSocmed Masalah tanah sebenernya kayak dirempang, dan IKN, bedanya hanya Undang-undang",Netral
224,"@abel_gunawan @aniesbaswedan @ganjarpranowo @jokowi @gibran_tweet @prabowo Gak masalah, kan hasim pengusaha indonesia jg, klau kamu punya uang kenapa ngga ikutan jd investor di IKN??",Netral
225,Tak masalah aku dikatain Wanita Jalang Oleh seorg KUTU LONCAT 🥰  Proyek IKN ini bkn ambisi sorg Jokowi ! Hy krn JKW sdh DIHALALKAN U/ dibully  jghttps://amp.kompas.com/nasional/read/2022/03/02/21161811/pemindahan-ibu-kota-negara-gagasan-soekarno-mimpi-soeharto-dan-upaya-jokowi https://t.co/1mfyN2HXKl,Netral
226,"@tempodotco kalo , misal ,  nanti ,  di +62 ,  IKN jadi masalah hukum ,  para babu jokowi pada khawatir , juga (kah)   = karma",Netral
227,"@kompascom Ini Pengalihan Issue... Pembangunan IKN LANJUTKAN saja... Tinggal nanti menunggu pemerintah selanjutnya membentuk tim Audit apakah keputusan IKN sarat dg Kepentingan atau tidak , terlepas itu semua ada masalah serius di negeri ini YAITU KASUS MK .. yang hrs di selesaikan .! HARUS",Netral
228,"@jokowi Kajian Ibu Kota Baru Buat Siapa?"" memberikan gambaran pembangunan IKN ini diwarnai oleh berbagai kontroversi, termasuk masalah transparansi, partisipasi publik, dan dampak lingkungan.   Pembangunan IKN tidak memiliki tujuan yang jelas dan terukur sejak proses perencanaan.…""",Netral
229,"@VIVAcoid Udah lah pak tuh IKN buat keluarga jajaran @ikn_id aja .. kan gede2 tuh tunjangannya...  Ga mampu kami yg jelata sekolah di NIS. Nanti bisa jd malah timbul masalah baru, diskriminasi anak2 sekolah..",Netral
230,"@M4ngU5il Betul sekali utamakan urusan yang sangat urgen dulu, masalah isi perut baru bangun IKN",Netral
231,"@lea_liu @INDONESIAPERKS4 @jokowi @officialMKRI Menurut yg saya pahami bukan karena beda pilihan,  namun masalah Jaminan  IKN akan berjalan terus ditengah memanasnya Politik saat ini,  maka Beliau mengingatkan agar para pengusaha tidak menyampaikan pendapat yang keliru ...  Sudah di pahami belum ... ? ...",Netral
232,@jokowi kalo sekelas presiden sudah cawe-cawe IKN berarti memang ada masalah dgn IKN sehingga investor ogah ikut  bergabung,Netral
233,"@jokowi Seluruh dunia skrg fokus utk pemenuhan pangan negara mereka, tp anda masih berambisi membuat IKN yg tidak akan menyelesaikan masalah pangan negri ini, hanya demi legacy anda sj. Sangat picik dan egois ! Rakyat butuh solusi pangan bukan IKN ini  Berpikirlah, masa anda akan habis",Netral
234,Wajah terkadang sering menipu. Tapi kelakuan bisa menunjukkan kepribadian seseorang.  ...IKN merupakan warisan paling bermasalah dari Jokowi. Masalah tersebut bahkan dimulai dari awal gagasan yang digulirkan hingga sekarang pembangunannya tengah dikebut. https://t.co/GVR12XLuqO,Netral
235,"@orlinramadhani @liputan6dotcom BUMN Karya itu banyak hutangnya dan belum terselesaikan, apalagi masalah dengan para vendor. Kalau dilibatkan banyak bangun IKN malah makin parah hutangnya, jutru malah memberatkan operasional BUMN itu sendiri.",Netral
236,"@Dandhy_Laksono dan ada peraturan sejak 2022 area di seputaran ikn warga dilarang melakukan jual beli transaksi tanah, jd para pjb notaris pertanahan dilarang membantu melakukan prosesi jual beli, lha.. itu tanah surat tanah punya siapa, kan punya warga, warga kepengen jual emang masalah, done https://t.co/Y9NcQaLGEX",Netral
237,@WitjArif @msaid_didu Bukan masalah penuh sesaknya jakarta. Tp IKN ini sgt kental aroma dagangnya. Bagaimana mungkin Kalimantan dgn tanah yg luas tp memilih membangun jalan tol utk akses ibukota negara. Rakyat yg memiliki negara hrs membayar utk datang ke ibu kota negaranya sendiri itu guoblok banget,Netral
238,"@elpoghu @korantempo Tidak masalah bangun kereta cepat, tidak mslh bangun IKN asalkan duitnya dari sumber terpercaya, tidak meninggalkan mslh berkelanjutan dan dikelola dgn baik. Kyknya mah ya negara ini sih mampu asalkan penghasilan dari sumber dayanya dikelola dgn baik bisa aj klo sabar mah.",Netral
239,@kompascom Biarlah presiden terpilih nanti saja yg memikirkan IKN ini perlu dilanjutkan atau dipending dulu?  Masih banyak urusan rakyat yg perlu diselesaikan segera selain IKN itu. Apa tdk lbh baik kita selesaikan dulu masalah SANDANG PANGAN warga Indonesia ini?,Netral
240,"Nah,masalah harga sembako yang tinggi, pajak yang naik, kasus rempang, ikn, kereta cepat, uu cipta kerja, mencla mencle, cawe2. Dll Maka siapa pun yg didukung jokowi akan kalah,, masyarakat akan mengadili di TPS.  Sangat setuju dengan suara rakyat yang ada di video ini..mkmkmkmk https://t.co/dXJG3SRHCL",Netral
241,"Gedung dan alat kesehatan tak menjadi masalah. Hanya saja, ketersediaan tenaga kesehatan menjadi tantangan dalam menyediakan layanan kesehatan di IKN https://t.co/429pVUGih5",Netral
242,@PreciosaKanti @jokowi @ridwankamil Manusia yg ga paham satu masalah lalu buat narasi dan opini bodoh seperti ini. Semakin menunjukan kebodohannya. RK itu orang Golkar dan seorang arsitek. Diajak biar bisa berikan ide utk pembangunan IKN. Stop tunjuk kebodohan.  😁😁😁,Netral
243,@lintang_ayoe Dilema sebenarnya masalah semua ini dengan Pak Jokowi.  Fokus dia ke IKN yg para investor hanya mau inves bila Presidennya Jokowi.  Hal itu buat semua porak poranda. Lagi lagi JOKOWI PRABOWO yg ingin berkuasa di tahun politik saat ini lebih dominan jd pusat perhatian. https://t.co/itNcuSIzYu,Netral
244,"@Mi73Hel @__AnakKolong @ganjarpranowo @mohmahfudmd Urusan saya nanya @ganjarpranowo urusan lain. Itu soal sikap independensi dia sebagai capres. Sebagai rakyat yg akan memilih, gue perlu tahu. Ya, Ganjar jawablah.   Tapi soal IKN ngerem investasi, apa urusannya sama gue? Kalianlah yg nggak waras campur aduk semua masalah.",Netral
245,@jokowi MANTAP Pa Dhe @jokowi ... telah menjawab dengan bukti tentang KERESAHAN  sebagian RAKYAT yang Nantinya tinggal di IKN mengenai masalah PENDIDIKAN bagi Putra Putrinya....❤🇮🇩❤,Netral
